student_id,age,education_level,study_field,learning_style,device_preference,timezone,previous_online_courses,has_learning_disability,motivation_level
student_04532,36,Undergraduate,Social Sciences,Auditory,Desktop,UTC,6,False,Medium
student_04533,57,Undergraduate,Business,Kinesthetic,Desktop,UTC-5,8,False,Medium
student_04534,18,Undergraduate,Arts,Reading/Writing,Desktop,UTC,6,True,Low
student_04535,32,High School,Arts,Reading/Writing,Mobile,UTC-8,8,False,Medium
student_04536,51,Graduate,STEM,Auditory,Desktop,UTC+8,4,False,Medium
student_04537,48,Undergraduate,STEM,Visual,Desktop,UTC-8,5,False,High
student_04538,37,Undergraduate,Arts,Auditory,Mobile,UTC,5,True,Medium
student_04539,22,Graduate,Other,Auditory,Tablet,UTC-8,2,False,Medium
student_04540,33,High School,Social Sciences,Auditory,Desktop,UTC-8,3,False,High
student_04541,16,Undergraduate,Arts,Visual,Desktop,UTC+8,7,False,Medium
student_04542,54,High School,Business,Reading/Writing,Mobile,UTC+1,8,False,Low
student_04543,52,High School,STEM,Kinesthetic,Mobile,UTC-5,5,False,High
student_04544,35,Professional,Social Sciences,Reading/Writing,Tablet,UTC-8,5,False,High
student_04545,64,High School,Other,Kinesthetic,Desktop,UTC-5,3,False,Low
student_04546,39,High School,STEM,Reading/Writing,Mobile,UTC+1,7,False,High
student_04547,49,Professional,Social Sciences,Visual,Desktop,UTC+8,5,False,Medium
student_04548,44,Professional,Other,Visual,Mobile,UTC-8,2,False,Medium
student_04549,16,Undergraduate,Arts,Kinesthetic,Mobile,UTC+8,4,False,High
student_04550,34,High School,STEM,Visual,Desktop,UTC-5,8,False,High
student_04551,31,High School,Social Sciences,Visual,Desktop,UTC+1,2,False,Medium
student_04552,41,Graduate,Social Sciences,Reading/Writing,Desktop,UTC-8,5,False,Medium
student_04553,21,Graduate,Other,Kinesthetic,Desktop,UTC-5,5,False,Medium
student_04554,36,Professional,Other,Auditory,Mobile,UTC-5,6,False,Medium
student_04555,21,Undergraduate,Business,Auditory,Mobile,UTC-5,3,True,Medium
student_04556,38,Graduate,Arts,Kinesthetic,Mobile,UTC-5,5,False,High
student_04557,23,High School,Social Sciences,Kinesthetic,Mobile,UTC+8,3,True,High
student_04558,46,High School,Business,Visual,Tablet,UTC-8,4,False,Medium
student_04559,60,Undergraduate,Arts,Reading/Writing,Desktop,UTC-5,5,False,Low
student_04560,47,Graduate,STEM,Visual,Mobile,UTC-8,3,False,Medium
student_04561,22,Undergraduate,Arts,Auditory,Desktop,UTC-5,3,False,Medium
student_04562,45,High School,Arts,Visual,Desktop,UTC-8,4,False,Medium
student_04563,39,High School,Business,Visual,Desktop,UTC,3,False,Low
student_04564,45,Graduate,Business,Visual,Mobile,UTC+8,3,False,Medium
student_04565,41,High School,STEM,Visual,Desktop,UTC-8,2,False,High
student_04566,25,High School,STEM,Visual,Mobile,UTC-8,3,False,Medium
student_04567,39,High School,Business,Auditory,Desktop,UTC,5,False,High
student_04568,24,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,2,False,Medium
student_04569,29,Undergraduate,Business,Auditory,Mobile,UTC,2,False,Low
student_04570,49,Professional,Social Sciences,Kinesthetic,Mobile,UTC+8,9,False,Medium
student_04571,63,Graduate,STEM,Reading/Writing,Desktop,UTC-5,7,False,Medium
student_04572,41,High School,Social Sciences,Visual,Desktop,UTC+8,7,False,Medium
student_04573,29,Graduate,Other,Visual,Mobile,UTC,4,False,Medium
student_04574,24,Undergraduate,Business,Auditory,Desktop,UTC+1,7,True,Medium
student_04575,59,Professional,Other,Reading/Writing,Mobile,UTC+8,2,False,Low
student_04576,56,Undergraduate,Arts,Kinesthetic,Desktop,UTC+8,8,False,Medium
student_04577,39,Undergraduate,Business,Auditory,Tablet,UTC-8,4,False,High
student_04578,62,High School,Arts,Reading/Writing,Tablet,UTC,8,False,Medium
student_04579,57,Undergraduate,Other,Auditory,Desktop,UTC,5,False,Medium
student_04580,45,Undergraduate,Other,Reading/Writing,Desktop,UTC-8,2,False,Medium
student_04581,32,Undergraduate,Arts,Kinesthetic,Mobile,UTC,4,False,High
student_04582,40,High School,Arts,Auditory,Mobile,UTC-5,2,False,Medium
student_04583,33,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC-8,4,False,Low
student_04584,47,Undergraduate,STEM,Kinesthetic,Mobile,UTC-5,2,True,High
student_04585,21,Undergraduate,STEM,Auditory,Desktop,UTC-8,1,False,Medium
student_04586,40,Graduate,STEM,Auditory,Mobile,UTC-5,6,False,Low
student_04587,61,Undergraduate,Other,Reading/Writing,Mobile,UTC+1,4,False,High
student_04588,22,Graduate,STEM,Reading/Writing,Desktop,UTC,3,False,Medium
student_04589,63,Undergraduate,Arts,Kinesthetic,Mobile,UTC,5,False,Medium
student_04590,38,Graduate,Business,Auditory,Mobile,UTC+1,5,False,Medium
student_04591,45,Graduate,STEM,Visual,Mobile,UTC-8,5,False,High
student_04592,27,Undergraduate,Other,Visual,Tablet,UTC+1,3,True,Medium
student_04593,63,Undergraduate,Social Sciences,Auditory,Desktop,UTC+1,6,False,High
student_04594,19,Graduate,STEM,Reading/Writing,Mobile,UTC-8,4,False,Medium
student_04595,64,Graduate,Other,Auditory,Desktop,UTC+1,7,False,Medium
student_04596,61,High School,Arts,Auditory,Mobile,UTC-8,5,False,Medium
student_04597,16,Graduate,STEM,Reading/Writing,Desktop,UTC-8,11,False,Low
student_04598,29,Undergraduate,STEM,Reading/Writing,Mobile,UTC-8,4,False,Medium
student_04599,43,Graduate,Other,Auditory,Desktop,UTC,1,False,Medium
student_04600,16,Undergraduate,Social Sciences,Auditory,Mobile,UTC-8,3,False,Medium
student_04601,30,Undergraduate,Arts,Visual,Desktop,UTC-8,3,False,Low
student_04602,48,Graduate,Other,Visual,Mobile,UTC+8,2,False,Medium
student_04603,51,High School,Business,Kinesthetic,Mobile,UTC,6,False,Medium
student_04604,18,Graduate,Arts,Visual,Mobile,UTC-5,1,True,Medium
student_04605,21,Professional,Arts,Reading/Writing,Mobile,UTC-8,6,False,High
student_04606,32,Undergraduate,Arts,Visual,Mobile,UTC-8,4,False,Medium
student_04607,61,Undergraduate,Business,Auditory,Desktop,UTC-5,6,False,High
student_04608,21,Graduate,STEM,Visual,Mobile,UTC-5,6,False,Medium
student_04609,41,Graduate,Social Sciences,Auditory,Desktop,UTC,6,False,Medium
student_04610,46,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC-5,3,False,Medium
student_04611,29,Graduate,Arts,Visual,Mobile,UTC-8,4,False,Medium
student_04612,48,High School,Social Sciences,Kinesthetic,Mobile,UTC+1,5,False,Medium
student_04613,47,Undergraduate,Other,Reading/Writing,Mobile,UTC-8,4,True,High
student_04614,54,Undergraduate,STEM,Visual,Desktop,UTC-5,7,True,Medium
student_04615,31,High School,Other,Reading/Writing,Desktop,UTC+8,1,False,Low
student_04616,18,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC+1,3,False,High
student_04617,43,High School,Other,Auditory,Tablet,UTC,6,False,Medium
student_04618,41,Undergraduate,Business,Kinesthetic,Desktop,UTC-5,6,False,High
student_04619,64,High School,Social Sciences,Reading/Writing,Desktop,UTC-5,2,False,Low
student_04620,59,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,4,False,Medium
student_04621,22,High School,STEM,Reading/Writing,Desktop,UTC+1,6,False,High
student_04622,48,Undergraduate,Other,Reading/Writing,Mobile,UTC-8,5,False,Medium
student_04623,57,Professional,Social Sciences,Auditory,Desktop,UTC-5,3,False,Medium
student_04624,35,Undergraduate,Other,Reading/Writing,Mobile,UTC-8,3,False,Medium
student_04625,44,Graduate,Other,Kinesthetic,Desktop,UTC-8,2,False,High
student_04626,59,Graduate,STEM,Kinesthetic,Desktop,UTC-5,6,False,Medium
student_04627,23,High School,Arts,Kinesthetic,Desktop,UTC-8,4,False,High
student_04628,18,Undergraduate,Arts,Reading/Writing,Tablet,UTC,6,False,Medium
student_04629,64,Undergraduate,Arts,Reading/Writing,Mobile,UTC,4,False,High
student_04630,22,Undergraduate,Other,Kinesthetic,Desktop,UTC+1,8,True,Low
student_04631,57,Undergraduate,Arts,Visual,Desktop,UTC-5,6,False,Medium
student_04632,45,Graduate,Social Sciences,Auditory,Mobile,UTC-8,0,False,Medium
student_04633,40,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC+8,1,False,Medium
student_04634,31,Undergraduate,Other,Visual,Desktop,UTC+8,7,False,High
student_04635,36,Graduate,STEM,Auditory,Desktop,UTC+1,3,False,Low
student_04636,62,Graduate,Other,Auditory,Desktop,UTC,7,False,High
student_04637,22,High School,Social Sciences,Auditory,Desktop,UTC-8,2,False,Medium
student_04638,54,Graduate,Business,Auditory,Desktop,UTC-8,4,True,Medium
student_04639,42,Graduate,STEM,Kinesthetic,Desktop,UTC+8,4,False,Low
student_04640,20,Professional,Social Sciences,Auditory,Desktop,UTC+8,5,False,Medium
student_04641,58,Undergraduate,STEM,Auditory,Mobile,UTC-8,4,False,High
student_04642,29,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC,6,False,High
student_04643,46,Undergraduate,Social Sciences,Visual,Desktop,UTC+8,4,False,High
student_04644,30,Undergraduate,Arts,Auditory,Desktop,UTC-5,5,False,Medium
student_04645,63,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC+8,3,False,Medium
student_04646,35,High School,Business,Kinesthetic,Desktop,UTC,4,False,Medium
student_04647,53,High School,Arts,Reading/Writing,Mobile,UTC-8,3,False,High
student_04648,43,High School,Other,Visual,Mobile,UTC-5,6,False,High
student_04649,54,Undergraduate,STEM,Visual,Desktop,UTC-8,3,False,High
student_04650,58,Undergraduate,Arts,Visual,Desktop,UTC+1,5,True,Medium
student_04651,51,Graduate,Business,Visual,Desktop,UTC-5,3,False,Medium
student_04652,56,Graduate,Arts,Visual,Mobile,UTC+1,7,False,High
student_04653,29,High School,Other,Visual,Desktop,UTC-8,7,False,Low
student_04654,38,High School,Social Sciences,Reading/Writing,Mobile,UTC-8,6,False,High
student_04655,28,High School,STEM,Auditory,Mobile,UTC-8,8,False,Medium
student_04656,19,Undergraduate,Other,Visual,Mobile,UTC+1,5,False,Low
student_04657,59,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC-8,7,False,High
student_04658,35,Undergraduate,Business,Visual,Desktop,UTC-5,4,False,Medium
student_04659,17,High School,Other,Kinesthetic,Mobile,UTC-5,8,False,Low
student_04660,63,Undergraduate,Arts,Reading/Writing,Desktop,UTC+8,5,False,Low
student_04661,43,Graduate,Arts,Visual,Mobile,UTC+8,3,False,Medium
student_04662,39,High School,Social Sciences,Reading/Writing,Mobile,UTC+8,6,False,High
student_04663,49,Professional,Arts,Kinesthetic,Mobile,UTC+8,6,False,Medium
student_04664,43,Undergraduate,Social Sciences,Auditory,Desktop,UTC+8,3,False,Medium
student_04665,57,Graduate,Other,Kinesthetic,Desktop,UTC-8,3,False,Medium
student_04666,23,High School,Business,Auditory,Mobile,UTC-8,7,False,Medium
student_04667,62,Undergraduate,Arts,Visual,Desktop,UTC-5,4,False,Low
student_04668,31,Undergraduate,Other,Auditory,Desktop,UTC,3,True,Medium
student_04669,18,Undergraduate,Other,Kinesthetic,Mobile,UTC-5,5,False,Medium
student_04670,62,Undergraduate,STEM,Auditory,Desktop,UTC-5,2,False,High
student_04671,40,High School,Arts,Kinesthetic,Desktop,UTC-8,7,False,Medium
student_04672,61,Undergraduate,Arts,Auditory,Tablet,UTC-8,10,False,Low
student_04673,42,High School,Business,Reading/Writing,Mobile,UTC+1,4,True,Medium
student_04674,30,Undergraduate,Social Sciences,Auditory,Mobile,UTC-8,6,True,Medium
student_04675,52,High School,Business,Visual,Mobile,UTC,6,False,Medium
student_04676,39,Undergraduate,Other,Reading/Writing,Mobile,UTC,4,False,Low
student_04677,62,Undergraduate,STEM,Kinesthetic,Desktop,UTC-8,4,False,High
student_04678,61,Graduate,Business,Kinesthetic,Mobile,UTC+8,5,False,Medium
student_04679,21,Undergraduate,Other,Reading/Writing,Mobile,UTC+1,4,False,Low
student_04680,62,Graduate,Social Sciences,Kinesthetic,Mobile,UTC-8,9,False,Medium
student_04681,59,Undergraduate,Business,Reading/Writing,Desktop,UTC-5,6,False,Medium
student_04682,31,Graduate,Other,Kinesthetic,Desktop,UTC-8,5,True,Low
student_04683,56,Undergraduate,Other,Visual,Mobile,UTC-5,6,True,High
student_04684,39,High School,Social Sciences,Kinesthetic,Desktop,UTC+1,3,False,Medium
student_04685,55,High School,STEM,Kinesthetic,Mobile,UTC-8,10,False,Low
student_04686,17,High School,Arts,Kinesthetic,Mobile,UTC-5,2,False,Low
student_04687,64,Professional,STEM,Kinesthetic,Desktop,UTC-5,7,True,Low
student_04688,40,High School,Business,Kinesthetic,Mobile,UTC,7,False,High
student_04689,28,Undergraduate,Arts,Auditory,Desktop,UTC,6,False,High
student_04690,19,Graduate,Social Sciences,Auditory,Tablet,UTC-5,5,False,Medium
student_04691,58,High School,Social Sciences,Kinesthetic,Mobile,UTC+8,2,True,Medium
student_04692,41,Graduate,Business,Reading/Writing,Desktop,UTC-8,4,True,High
student_04693,18,Graduate,Business,Auditory,Desktop,UTC,5,False,Medium
student_04694,25,Undergraduate,Business,Kinesthetic,Mobile,UTC+1,5,False,High
student_04695,28,Undergraduate,Arts,Visual,Mobile,UTC+8,7,False,Medium
student_04696,32,Graduate,STEM,Reading/Writing,Mobile,UTC+8,7,False,Low
student_04697,30,High School,Arts,Kinesthetic,Desktop,UTC-5,3,False,Low
student_04698,56,Undergraduate,Arts,Kinesthetic,Tablet,UTC+8,3,True,Medium
student_04699,29,Undergraduate,Business,Visual,Desktop,UTC+8,3,False,Medium
student_04700,18,Professional,Business,Reading/Writing,Desktop,UTC+1,4,False,Medium
student_04701,49,High School,Other,Kinesthetic,Desktop,UTC+8,6,False,Low
student_04702,56,Graduate,Business,Visual,Desktop,UTC-5,6,False,Low
student_04703,32,Graduate,STEM,Auditory,Mobile,UTC-5,4,False,Low
student_04704,52,Professional,Arts,Reading/Writing,Desktop,UTC,9,False,Low
student_04705,49,Undergraduate,Arts,Reading/Writing,Tablet,UTC-5,6,False,Medium
student_04706,41,High School,Other,Auditory,Desktop,UTC+1,4,True,Medium
student_04707,27,Undergraduate,Arts,Auditory,Mobile,UTC+1,4,False,Medium
student_04708,27,High School,Social Sciences,Reading/Writing,Mobile,UTC,4,False,High
student_04709,40,Graduate,Other,Visual,Desktop,UTC-8,6,False,High
student_04710,49,Undergraduate,Arts,Kinesthetic,Mobile,UTC-8,6,True,Medium
student_04711,45,Graduate,Arts,Reading/Writing,Desktop,UTC-5,4,False,High
student_04712,18,Professional,Social Sciences,Visual,Mobile,UTC,8,False,Medium
student_04713,38,Undergraduate,Other,Auditory,Mobile,UTC+8,7,False,Medium
student_04714,54,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,5,False,High
student_04715,47,Undergraduate,STEM,Reading/Writing,Desktop,UTC-8,4,False,High
student_04716,38,Graduate,STEM,Reading/Writing,Mobile,UTC-5,3,False,Medium
student_04717,20,High School,STEM,Visual,Mobile,UTC-5,6,False,Medium
student_04718,46,Undergraduate,Other,Reading/Writing,Tablet,UTC,6,False,Medium
student_04719,38,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC+1,7,False,High
student_04720,29,Undergraduate,Business,Reading/Writing,Mobile,UTC-8,4,False,High
student_04721,61,Undergraduate,Business,Auditory,Mobile,UTC-8,5,False,Medium
student_04722,25,Graduate,STEM,Reading/Writing,Mobile,UTC,3,False,High
student_04723,17,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC-8,5,False,Medium
student_04724,30,Undergraduate,Social Sciences,Visual,Mobile,UTC-8,5,False,High
student_04725,58,Professional,Arts,Kinesthetic,Desktop,UTC,2,False,High
student_04726,33,Graduate,Other,Auditory,Mobile,UTC,4,False,Medium
student_04727,34,Undergraduate,Other,Visual,Mobile,UTC-8,5,False,High
student_04728,25,Undergraduate,Arts,Auditory,Tablet,UTC+1,7,True,High
student_04729,60,High School,Arts,Kinesthetic,Desktop,UTC-8,6,True,High
student_04730,24,High School,Social Sciences,Reading/Writing,Desktop,UTC-5,5,False,High
student_04731,37,High School,Business,Auditory,Desktop,UTC,6,False,Medium
student_04732,30,High School,STEM,Kinesthetic,Desktop,UTC,2,False,High
student_04733,47,Professional,Business,Kinesthetic,Tablet,UTC-8,8,True,Medium
student_04734,45,High School,Arts,Reading/Writing,Mobile,UTC+8,2,False,Medium
student_04735,46,High School,Other,Kinesthetic,Mobile,UTC-8,5,False,Medium
student_04736,53,Graduate,Business,Kinesthetic,Mobile,UTC-5,7,False,High
student_04737,19,Undergraduate,Other,Visual,Desktop,UTC-8,4,False,Medium
student_04738,55,Professional,Other,Reading/Writing,Desktop,UTC-5,3,False,Medium
student_04739,24,High School,Social Sciences,Kinesthetic,Mobile,UTC,3,True,High
student_04740,48,Professional,Social Sciences,Reading/Writing,Desktop,UTC-8,8,False,Medium
student_04741,20,High School,Arts,Reading/Writing,Tablet,UTC-5,6,False,High
student_04742,27,Undergraduate,Business,Reading/Writing,Mobile,UTC-5,12,True,Medium
student_04743,62,High School,Other,Kinesthetic,Desktop,UTC,4,False,Medium
student_04744,26,Undergraduate,Arts,Kinesthetic,Desktop,UTC-5,7,False,Low
student_04745,40,High School,Social Sciences,Reading/Writing,Desktop,UTC-8,7,False,Low
student_04746,41,Undergraduate,Business,Auditory,Mobile,UTC+1,4,False,Low
student_04747,31,Undergraduate,STEM,Visual,Mobile,UTC+1,5,False,High
student_04748,56,Graduate,Arts,Visual,Desktop,UTC-8,6,False,Medium
student_04749,60,Graduate,STEM,Auditory,Tablet,UTC-5,4,False,Medium
student_04750,42,Undergraduate,Business,Reading/Writing,Mobile,UTC-8,7,False,Medium
student_04751,50,High School,Arts,Visual,Mobile,UTC,5,False,Medium
student_04752,23,High School,Social Sciences,Auditory,Desktop,UTC,8,True,Low
student_04753,36,High School,STEM,Reading/Writing,Desktop,UTC,6,True,Medium
student_04754,20,Undergraduate,Social Sciences,Visual,Desktop,UTC-5,3,False,High
student_04755,16,High School,Social Sciences,Reading/Writing,Desktop,UTC-8,2,False,Medium
student_04756,24,High School,Arts,Kinesthetic,Mobile,UTC+1,7,False,High
student_04757,20,Professional,Business,Reading/Writing,Mobile,UTC-5,4,False,High
student_04758,25,Graduate,STEM,Reading/Writing,Desktop,UTC+1,2,False,Medium
student_04759,63,High School,Other,Visual,Mobile,UTC+8,3,False,Low
student_04760,18,High School,Other,Kinesthetic,Mobile,UTC-5,6,True,Low
student_04761,39,Undergraduate,STEM,Kinesthetic,Tablet,UTC,1,False,Medium
student_04762,17,Graduate,Social Sciences,Reading/Writing,Desktop,UTC-5,3,False,Medium
student_04763,18,Graduate,STEM,Reading/Writing,Desktop,UTC+1,8,False,Low
student_04764,17,Undergraduate,Other,Reading/Writing,Mobile,UTC+8,6,False,Medium
student_04765,25,Undergraduate,Business,Visual,Desktop,UTC-5,5,False,Medium
student_04766,16,Undergraduate,Business,Reading/Writing,Desktop,UTC,4,False,Low
student_04767,63,High School,STEM,Auditory,Desktop,UTC-5,3,False,Medium
student_04768,62,Professional,Social Sciences,Reading/Writing,Mobile,UTC,7,False,Medium
student_04769,48,Graduate,Social Sciences,Auditory,Mobile,UTC-8,1,False,High
student_04770,62,Professional,Arts,Reading/Writing,Desktop,UTC-8,5,True,High
student_04771,31,Undergraduate,Arts,Kinesthetic,Desktop,UTC-5,7,False,Medium
student_04772,34,Undergraduate,Other,Visual,Mobile,UTC,2,False,Low
student_04773,42,High School,STEM,Visual,Mobile,UTC+1,5,False,High
student_04774,23,Graduate,Business,Kinesthetic,Mobile,UTC,7,False,Medium
student_04775,57,Professional,Other,Reading/Writing,Mobile,UTC-5,3,False,Medium
student_04776,60,Undergraduate,Arts,Auditory,Desktop,UTC+1,8,False,High
student_04777,34,Undergraduate,Business,Visual,Desktop,UTC-5,4,False,Low
